__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701093136.296347,-0.699445069,0.007527950,-0.018778511,0.002322583,-1.135875466,0.825728193,-5.884391360,0.049416216,-0.013176722,-0.162119254,0.000377282,-0.000383485,0.165945441,0.000682312,-0.000892825,-0.001441163,-0.000108080,1.000000000,1.000000000,-2.275439841,0.026578920,0.292230933,18.864124534,3.128861666,-19.174271807,34.115608640,-0.669618976,-0.720581392,-0.162119254,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698902283,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008008894,0.165274896,-3.140270803,,,,,,,,
1701093136.296462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152025.000000000,1701093136.296379566,-3.039999962,15.430000305,96.930000305,0.500999987,-0.428999990,-0.250000000
1701093136.312851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152026.000000000,1701093136.312669992,-3.059999943,15.409999847,96.919998169,0.501999974,-0.426999986,-0.250000000
1701093136.329181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152027.000000000,1701093136.328938007,-3.079999924,15.449999809,96.889999390,0.508000016,-0.426999986,-0.250999987
1701093136.345653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152028.000000000,1701093136.345376730,-3.039999962,15.409999847,96.879997253,0.503000021,-0.425000012,-0.250999987
1701093136.361755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152029.000000000,1701093136.361662865,-3.009999990,15.380000114,96.900001526,0.500000000,-0.428999990,-0.250999987
1701093136.373931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152030.000000000,1701093136.373841286,-3.059999943,15.300000191,96.949996948,0.501999974,-0.426999986,-0.252000004
1701093136.390267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152031.000000000,1701093136.390099287,-3.039999962,15.369999886,96.930000305,0.504999995,-0.428999990,-0.250999987
1701093136.397115,-0.699445069,0.007527950,-0.018777411,0.002322585,-1.127875474,0.825228181,-5.871391635,0.049716216,-0.013426721,-0.162119253,0.000377442,-0.000383495,0.165945441,0.000682572,-0.000892450,-0.001442263,-0.000108080,1.000000000,1.000000000,-2.269957452,0.026048920,0.289030937,18.872124526,3.128861666,-19.174771819,34.128608365,-0.669337728,-0.721131391,-0.162119253,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698902001,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008008865,0.165274642,-3.140270428,,,,,,,,
1701093136.406600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152032.000000000,1701093136.406368732,-3.029999971,15.470000267,96.870002747,0.504000008,-0.426999986,-0.248999998
1701093136.422813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152033.000000000,1701093136.422709703,-3.019999981,15.439999580,96.949996948,0.501999974,-0.428000003,-0.250999987
1701093136.439044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152034.000000000,1701093136.438951492,-3.039999962,15.420000076,96.919998169,0.503000021,-0.428000003,-0.252999991
1701093136.455365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152035.000000000,1701093136.455205441,-3.029999971,15.439999580,96.919998169,0.505999982,-0.426999986,-0.247999996
1701093136.471833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152036.000000000,1701093136.471482515,-3.009999990,15.449999809,96.919998169,0.505999982,-0.428000003,-0.248999998
1701093136.487896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152037.000000000,1701093136.487785339,-3.079999924,15.529999733,96.870002747,0.504000008,-0.425999999,-0.250999987
1701093136.496465,-0.699445069,0.007527950,-0.018776223,0.002322488,-1.117375472,0.846728149,-5.869892077,0.050066217,-0.013626722,-0.161969254,0.000377652,-0.000383065,0.165945441,0.000682602,-0.000890909,-0.001443450,-0.000107980,1.000000000,1.000000000,-2.268255129,0.025481420,0.284980935,18.882624528,3.128861666,-19.153271851,34.130107923,-0.668181477,-0.721725142,-0.161969254,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698901663,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008008272,0.165274617,-3.140268884,,,,,,,,
1701093136.504242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152038.000000000,1701093136.504069567,-3.000000000,15.420000076,96.910003662,0.504000008,-0.430000007,-0.250999987
1701093136.520552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152039.000000000,1701093136.520384312,-3.039999962,15.390000343,96.889999390,0.504999995,-0.428000003,-0.250999987
1701093136.536732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152040.000000000,1701093136.536700487,-3.049999952,15.420000076,96.910003662,0.503000021,-0.428000003,-0.248999998
1701093136.553147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152041.000000000,1701093136.552945137,-3.059999943,15.420000076,96.919998169,0.501999974,-0.426999986,-0.250000000
1701093136.569752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152042.000000000,1701093136.569498062,-3.039999962,15.430000305,96.879997253,0.503000021,-0.426999986,-0.252000004
1701093136.586131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152043.000000000,1701093136.585914373,-3.000000000,15.430000305,96.860000610,0.505999982,-0.428999990,-0.250000000
1701093136.596266,-0.699445069,0.007527950,-0.018774486,0.002322558,-1.104875484,0.840228191,-5.874891238,0.049966215,-0.014026723,-0.162069255,0.000377902,-0.000383195,0.165945441,0.000682502,-0.000891367,-0.001445188,-0.000108046,1.000000000,1.000000000,-2.270582293,0.024643919,0.279880938,18.895124516,3.128861666,-19.159771809,34.125108762,-0.668525227,-0.722593892,-0.162069255,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698901232,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008008452,0.165274726,-3.140269344,,,,,,,,
1701093136.598312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152044.000000000,1701093136.598151684,-2.990000010,15.420000076,96.870002747,0.504999995,-0.428999990,-0.250000000
1701093136.614660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152045.000000000,1701093136.614437103,-3.000000000,15.369999886,96.910003662,0.501999974,-0.428999990,-0.252000004
1701093136.630920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152046.000000000,1701093136.630713224,-3.009999990,15.359999657,96.930000305,0.501999974,-0.428000003,-0.250999987
1701093136.647243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152047.000000000,1701093136.647098064,-3.049999952,15.390000343,96.959999084,0.504999995,-0.426999986,-0.250000000
