__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701092926.196726,-0.699445069,0.007527950,-0.018283703,0.002155851,4.004624423,3.313228097,-5.861390261,0.029366220,-0.067626727,0.089580739,0.000480092,-0.000333735,0.165945441,0.000682772,-0.000795184,-0.001935600,0.000059720,1.000000000,1.000000000,-2.199226901,-0.207788582,-1.512269031,24.004624423,3.128861666,-16.686771903,34.138609739,-0.596387727,-0.967800143,0.089580739,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698746884,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007949100,0.165277363,-3.140169789,,,,,,,,
1701092926.209882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138901.000000000,1701092926.209809065,2.049999952,17.969999313,96.980003357,0.481999993,-0.481000006,0.000000000
1701092926.226083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138902.000000000,1701092926.226037502,2.119999886,17.930000305,96.980003357,0.483000010,-0.483999997,0.002000000
1701092926.242332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138903.000000000,1701092926.242264986,2.029999971,17.870000839,96.940002441,0.488000005,-0.479000002,0.000000000
1701092926.258725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138904.000000000,1701092926.258521557,2.079999924,17.940000534,96.900001526,0.486999989,-0.483000010,0.000000000
1701092926.274946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138905.000000000,1701092926.274781466,2.099999905,17.889999390,96.870002747,0.477999985,-0.481000006,0.001000000
1701092926.291352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138906.000000000,1701092926.291032314,1.950000048,17.909999847,96.889999390,0.485000014,-0.477999985,0.002000000
1701092926.297896,-0.699445069,0.007527950,-0.018284578,0.002155982,3.999624416,3.324228063,-5.859889941,0.029816220,-0.067376727,0.089380739,0.000479992,-0.000333515,0.165945441,0.000682802,-0.000794034,-0.001934725,0.000059587,1.000000000,1.000000000,-2.197791774,-0.207363582,-1.510469028,23.999624416,3.128861666,-16.675771937,34.140110059,-0.595525228,-0.967362643,0.089380739,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698747075,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007948758,0.165277328,-3.140168641,,,,,,,,
1701092926.307639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138907.000000000,1701092926.307343960,1.960000038,17.840000153,96.900001526,0.486000001,-0.477999985,0.002000000
1701092926.323895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138908.000000000,1701092926.323614120,1.960000038,17.989999771,96.930000305,0.483999997,-0.477999985,-0.001000000
