__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701093187.441373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155220.000000000,1701093187.441246748,-4.480000019,14.949999809,96.610000610,0.469000012,-0.379999995,-0.172999993
1701093187.457633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155221.000000000,1701093187.457509279,-4.400000095,14.989999771,96.760002136,0.467000008,-0.384000003,-0.172000006
1701093187.473995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155222.000000000,1701093187.473773718,-4.389999866,15.010000229,96.699996948,0.465999991,-0.384000003,-0.175999999
1701093187.490292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155223.000000000,1701093187.490049362,-4.400000095,15.109999657,96.610000610,0.470999986,-0.384000003,-0.174999997
1701093187.502444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155224.000000000,1701093187.502261400,-4.440000057,15.130000114,96.620002747,0.470999986,-0.384000003,-0.173999995
1701093187.505172,-0.699445069,0.007527950,-0.018964873,0.002271361,-2.468875530,0.446728149,-6.137390094,0.014416219,0.030073273,-0.085919258,0.000350622,-0.000391065,0.165945441,0.000677252,-0.000958442,-0.001254688,-0.000057280,1.000000000,1.000000000,-2.424904334,0.116483916,0.901630954,17.531124470,3.128861666,-19.553271851,33.862609906,-0.718831476,-0.627343895,-0.085919258,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698948850,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008023312,0.165279069,-3.140335385,,,,,,,,
1701093187.518765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155225.000000000,1701093187.518554449,-4.420000076,15.069999695,96.650001526,0.469000012,-0.384000003,-0.173999995
1701093187.534901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155226.000000000,1701093187.534804106,-4.349999905,15.090000153,96.660003662,0.469000012,-0.384999990,-0.175999999
1701093187.551270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155227.000000000,1701093187.551044941,-4.369999886,15.039999962,96.669998169,0.467999995,-0.384000003,-0.175999999
1701093187.567531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155228.000000000,1701093187.567313433,-4.349999905,14.960000038,96.680000305,0.467000008,-0.384000003,-0.173999995
1701093187.583807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155229.000000000,1701093187.583579063,-4.409999847,14.829999924,96.839996338,0.463999987,-0.379000008,-0.142000005
1701093187.597543,-0.699445069,0.007527950,-0.018965083,0.002270293,-2.466375521,0.437728133,-6.120890383,0.014216218,0.030273272,-0.084319259,0.000350672,-0.000391245,0.165945441,0.000677582,-0.000959159,-0.001254475,-0.000056213,1.000000000,1.000000000,-2.418819451,0.116596415,0.902230950,17.533624479,3.128861666,-19.562271867,33.879109617,-0.719368977,-0.627237646,-0.084319259,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698948816,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008023569,0.165278740,-3.140336080,,,,,,,,
1701093187.600192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155230.000000000,1701093187.600017071,-4.190000057,14.520000458,96.699996948,0.446999997,-0.377000004,-0.092000000
1701093187.616777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155231.000000000,1701093187.616524696,-4.349999905,14.539999962,96.639999390,0.448000014,-0.377000004,-0.143999994
1701093187.633168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155232.000000000,1701093187.632931232,-4.320000172,14.670000076,96.839996338,0.453999996,-0.389999986,-0.142000005
1701093187.649319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155233.000000000,1701093187.649216652,-4.500000000,14.970000267,96.669998169,0.449999988,-0.370000005,-0.167999998
1701093187.665692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155234.000000000,1701093187.665465117,-4.460000038,14.880000114,96.739997864,0.472999990,-0.381000012,-0.159999996
1701093187.681909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155235.000000000,1701093187.681725979,-4.269999981,14.590000153,96.660003662,0.467999995,-0.388000011,-0.119999997
1701093187.697875,-0.699445069,0.007527950,-0.018966154,0.002262923,-2.452875522,0.341228166,-6.101890902,0.011016218,0.031323269,-0.073269259,0.000350942,-0.000393175,0.165945441,0.000677962,-0.000968250,-0.001253388,-0.000048846,1.000000000,1.000000000,-2.417797157,0.117173912,0.907880949,17.547124478,3.128861666,-19.658771834,33.898109098,-0.726187726,-0.626693899,-0.073269259,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698948660,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008026464,0.165278369,-3.140345022,,,,,,,,
1701093187.698174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155236.000000000,1701093187.697992563,-4.500000000,14.489999771,96.660003662,0.470999986,-0.363000005,-0.147000000
1701093187.714481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155237.000000000,1701093187.714246750,-4.349999905,14.550000191,96.839996338,0.444000006,-0.384000003,-0.144999996
1701093187.726729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155238.000000000,1701093187.726491213,-4.519999981,14.739999771,96.790000916,0.412999988,-0.384999990,-0.207000002
1701093187.743031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155239.000000000,1701093187.742773771,-4.780000210,14.869999886,96.680000305,0.444999993,-0.377999991,-0.217999995
1701093187.759106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155240.000000000,1701093187.759013891,-4.750000000,14.649999619,96.800003052,0.462000012,-0.375000000,-0.219999999
1701093187.775447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155241.000000000,1701093187.775248051,-4.440000057,14.960000038,96.650001526,0.423999995,-0.388000011,-0.178000003
1701093187.791655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155242.000000000,1701093187.791507483,-4.539999962,15.100000381,96.540000916,0.409000009,-0.374000013,-0.158000007
1701093187.797183,-0.699445069,0.007527950,-0.018972783,0.002264742,-2.499875525,0.258228173,-6.086390643,0.000566217,0.032873270,-0.076019260,0.000350002,-0.000394835,0.165945441,0.000678272,-0.000986334,-0.001246763,-0.000050680,1.000000000,1.000000000,-2.424952054,0.120368913,0.923930949,17.500124475,3.128861666,-19.741771827,33.913609357,-0.739750227,-0.623381398,-0.076019260,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698950304,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008030040,0.165278032,-3.140363143,,,,,,,,
1701093187.807860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155243.000000000,1701093187.807780027,-4.389999866,14.609999657,96.800003052,0.465000004,-0.379000008,-0.163000003
1701093187.824175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155244.000000000,1701093187.824050903,-4.400000095,14.970000267,96.620002747,0.497000009,-0.389999986,-0.181999996
1701093187.840433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155245.000000000,1701093187.840325594,-4.570000172,15.270000458,96.459999084,0.467999995,-0.372999996,-0.192000002
1701093187.856738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155246.000000000,1701093187.856580496,-4.369999886,15.260000229,96.620002747,0.432999998,-0.400999993,-0.172999993
1701093187.872976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155247.000000000,1701093187.872810125,-4.630000114,15.060000420,96.720001221,0.467000008,-0.374000013,-0.172000006
1701093187.889369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155248.000000000,1701093187.889061689,-4.289999962,14.750000000,96.790000916,0.500999987,-0.391000003,-0.163000003
1701093187.895752,-0.699445069,0.007527950,-0.018973683,0.002264607,-2.515875533,0.234228244,-6.080390505,0.001366217,0.032723270,-0.075819261,0.000349682,-0.000395315,0.165945441,0.000678392,-0.000986467,-0.001245863,-0.000050546,1.000000000,1.000000000,-2.422591997,0.120778914,0.930530952,17.484124467,3.128861666,-19.765771756,33.919609495,-0.739850224,-0.622931397,-0.075819261,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698950718,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.008030533,0.165277905,-3.140363273,,,,,,,,
1701093187.905601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155249.000000000,1701093187.905359030,-4.500000000,15.210000038,96.650001526,0.448000014,-0.384999990,-0.181999996
