__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9
1699948844.822720,-0.582612455,0.042840131,0.103135601,0.046488330,-7.689760384,-4.778455300,-0.617235806,-0.085475974,0.519292306,-0.120003617,0.000246205,-0.000495569,0.316260695,0.000787655,-0.001270296,0.000176868,-0.000080002,1.000000000,1.000000000,-0.499616232,0.788433920,2.955900536,12.310239616,-3.119136810,-24.778455300,39.382764194,-0.952721909,0.088433920,-0.120003617,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582495636,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043490951,0.315467860,-3.120399225
1699948844.922162,-0.582612455,0.042840131,0.103131998,0.046469189,-7.746798884,-4.565043700,-0.612260306,-0.060165974,0.519310706,-0.091573617,0.000245064,-0.000491301,0.316260695,0.000787755,-0.001226590,0.000180897,-0.000061049,1.000000000,1.000000000,-0.464846626,0.790448667,3.007145936,12.253201116,-3.119136810,-24.565043700,39.387739694,-0.919942503,0.090448667,-0.091573617,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582496803,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043482096,0.315467730,-3.120357493
1699948845.022282,-0.582612455,0.042840131,0.103134576,0.046475023,-7.703439384,-4.618632900,-0.612961806,-0.075920174,0.519474406,-0.100188917,0.000245931,-0.000492373,0.316260695,0.000787741,-0.001250096,0.000178190,-0.000066793,1.000000000,1.000000000,-0.482757048,0.789094785,2.981186836,12.296560616,-3.119136810,-24.618632900,39.387038194,-0.937572325,0.089094785,-0.100188917,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582495817,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043485652,0.315467701,-3.120380398
1699948845.122218,-0.582612455,0.042840131,0.103133526,0.046478172,-7.726032584,-4.605485900,-0.613942006,-0.074861074,0.519173506,-0.104922117,0.000245479,-0.000492110,0.316260695,0.000787721,-0.001248071,0.000179169,-0.000069948,1.000000000,1.000000000,-0.481629883,0.789584647,2.985490916,12.273967416,-3.119136810,-24.605485900,39.386057994,-0.936053080,0.089584647,-0.104922117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582496345,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043485153,0.315467768,-3.120378047
1699948845.222251,-0.582612455,0.042840131,0.103134445,0.046476128,-7.714980184,-4.637933000,-0.625826806,-0.080085874,0.519123706,-0.101841117,0.000245700,-0.000492759,0.316260695,0.000787483,-0.001256551,0.000178296,-0.000067894,1.000000000,1.000000000,-0.492744251,0.789148013,2.984150956,12.285019816,-3.119136810,-24.637933000,39.374173194,-0.942413529,0.089148013,-0.101841117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582496077,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043486689,0.315468005,-3.120386739
1699948845.321957,-0.582612455,0.042840131,0.103133355,0.046475738,-7.725280484,-4.611502700,-0.633314506,-0.072898374,0.519312706,-0.101296117,0.000245494,-0.000492230,0.316260695,0.000787334,-0.001245735,0.000179395,-0.000067531,1.000000000,1.000000000,-0.487626771,0.789697523,2.988816076,12.274719516,-3.119136810,-24.611502700,39.366685494,-0.934300968,0.089697523,-0.101296117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582496307,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043485025,0.315468151,-3.120375962
1699948845.422144,-0.582612455,0.042840131,0.103133863,0.046474960,-7.718174284,-4.616126500,-0.613586606,-0.072196674,0.519316106,-0.100118417,0.000245637,-0.000492323,0.316260695,0.000787728,-0.001245015,0.000178904,-0.000066746,1.000000000,1.000000000,-0.479195744,0.789452206,2.987151296,12.281825716,-3.119136810,-24.616126500,39.386413394,-0.933761101,0.089452206,-0.100118417,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582496157,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043485058,0.315467740,-3.120375323
1699948845.522679,-0.582612455,0.042840131,0.103133326,0.046477691,-7.721544084,-4.605948000,-0.622188506,-0.072519574,0.519436106,-0.104211317,0.000245569,-0.000492119,0.316260695,0.000787556,-0.001244970,0.000179380,-0.000069474,1.000000000,1.000000000,-0.482603156,0.789690149,2.984406316,12.278455916,-3.119136810,-24.605948000,39.377811494,-0.933727754,0.089690149,-0.104211317,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582496246,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043484842,0.315467918,-3.120374997
1699948845.622362,-0.582612455,0.042840131,0.103133717,0.046476353,-7.721791084,-4.615938500,-0.627336406,-0.073218074,0.519246806,-0.102201217,0.000245564,-0.000492319,0.316260695,0.000787453,-0.001246368,0.000179019,-0.000068134,1.000000000,1.000000000,-0.485710484,0.789509494,2.986515216,12.278208916,-3.119136810,-24.615938500,39.372663594,-0.934775921,0.089509494,-0.102201217,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582496218,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043485186,0.315468025,-3.120376532
1699948845.722620,-0.582612455,0.042840131,0.103133603,0.046474284,-7.717384784,-4.611314500,-0.634997706,-0.073993174,0.519480906,-0.099118717,0.000245652,-0.000492226,0.316260695,0.000787300,-0.001247186,0.000179179,-0.000066079,1.000000000,1.000000000,-0.489388264,0.789589374,2.987835196,12.282615216,-3.119136810,-24.611314500,39.365002294,-0.935389181,0.089589374,-0.099118717,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582496130,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043485179,0.315468169,-3.120377563
