__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9
1699949001.522204,-0.582612455,0.042840131,0.103135224,0.046477796,-7.707942184,-4.607077800,-0.626078706,-0.072913274,0.518962006,-0.104302817,0.000245841,-0.000492142,0.316260695,0.000787478,-0.001245548,0.000177480,-0.000069535,1.000000000,1.000000000,-0.484592479,0.788739983,2.978874056,12.292057816,-3.119136810,-24.607077800,39.373921294,-0.934160997,0.088739983,-0.104302817,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582495776,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043484945,0.315467949,-3.120375563
1699949001.622205,-0.582612455,0.042840131,0.103136509,0.046477450,-7.680829384,-4.622907300,-0.675144606,-0.058923674,0.519272706,-0.103744617,0.000246383,-0.000492458,0.316260695,0.000786497,-0.001227634,0.000176203,-0.000069163,1.000000000,1.000000000,-0.490783272,0.788101735,2.968587136,12.319170616,-3.119136810,-24.622907300,39.324855394,-0.920725429,0.088101735,-0.103744617,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582494935,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043483421,0.315468823,-3.120357685
1699949001.722172,-0.582612455,0.042840131,0.103136750,0.046474065,-7.695022584,-4.631754000,-0.698821206,-0.082713474,0.518693306,-0.098687017,0.000246100,-0.000492635,0.316260695,0.000786024,-0.001259766,0.000176038,-0.000065791,1.000000000,1.000000000,-0.524353346,0.788019097,2.979322016,12.304977416,-3.119136810,-24.631754000,39.301178794,-0.944824864,0.088019097,-0.098687017,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582495306,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043486902,0.315469396,-3.120390167
1699949001.822064,-0.582612455,0.042840131,0.103136441,0.046474340,-7.686746684,-4.623180000,-0.677886306,-0.068478274,0.519134406,-0.099106817,0.000246265,-0.000492464,0.316260695,0.000786442,-0.001240386,0.000176341,-0.000066071,1.000000000,1.000000000,-0.501444096,0.788170540,2.975591856,12.313253316,-3.119136810,-24.623180000,39.322113694,-0.930289574,0.088170540,-0.099106817,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582495119,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043484739,0.315468919,-3.120370758
1699949001.921188,-0.582612455,0.042840131,0.103135609,0.046476394,-7.708312184,-4.623901400,-0.675520706,-0.069732074,0.518772306,-0.102199917,0.000245834,-0.000492478,0.316260695,0.000786490,-0.001242091,0.000177126,-0.000068133,1.000000000,1.000000000,-0.501776905,0.788563233,2.981124956,12.291687816,-3.119136810,-24.623901400,39.324479294,-0.931568623,0.088563233,-0.102199917,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582495643,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043484907,0.315468929,-3.120372251
1699949002.022085,-0.582612455,0.042840131,0.103135514,0.046474199,-7.703341384,-4.640860100,-0.673675306,-0.067674274,0.519018106,-0.098927717,0.000245933,-0.000492817,0.316260695,0.000786526,-0.001240139,0.000177270,-0.000065952,1.000000000,1.000000000,-0.499574500,0.788635055,2.982408836,12.296658616,-3.119136810,-24.640860100,39.326324694,-0.930104377,0.088635055,-0.098927717,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582495568,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043485048,0.315468887,-3.120370526
1699949002.122190,-0.582612455,0.042840131,0.103135144,0.046476198,-7.711220984,-4.594638600,-0.641166206,-0.067352974,0.518905006,-0.101922317,0.000245776,-0.000491893,0.316260695,0.000787177,-0.001237554,0.000177595,-0.000067948,1.000000000,1.000000000,-0.484631807,0.788797741,2.982566076,12.288779016,-3.119136810,-24.594638600,39.358833794,-0.928165325,0.088797741,-0.101922317,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582495773,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043483860,0.315468234,-3.120367734
1699949002.222040,-0.582612455,0.042840131,0.103135020,0.046478124,-7.712774184,-4.563842600,-0.658019306,-0.074635474,0.518891406,-0.104799117,0.000245745,-0.000491277,0.316260695,0.000786840,-0.001245827,0.000177677,-0.000069866,1.000000000,1.000000000,-0.497577687,0.788838503,2.980310556,12.287225816,-3.119136810,-24.563842600,39.341980694,-0.934369965,0.088838503,-0.104799117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582495789,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043484093,0.315468578,-3.120375808
1699949002.322020,-0.582612455,0.042840131,0.103134990,0.046476155,-7.712287984,-4.581912600,-0.610298606,-0.067337374,0.518945406,-0.101863717,0.000245754,-0.000491638,0.316260695,0.000787794,-0.001236939,0.000177751,-0.000067909,1.000000000,1.000000000,-0.471823757,0.788875486,2.983051476,12.287712016,-3.119136810,-24.581912600,39.389701394,-0.927704315,0.088875486,-0.101863717,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582495861,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043483551,0.315467617,-3.120367124
1699949002.422077,-0.582612455,0.042840131,0.103134813,0.046475707,-7.717156984,-4.599744300,-0.630819606,-0.073949774,0.518868306,-0.101201217,0.000245657,-0.000491995,0.316260695,0.000787384,-0.001246588,0.000177938,-0.000067467,1.000000000,1.000000000,-0.487268667,0.788968801,2.985661576,12.282843016,-3.119136810,-24.599744300,39.369180394,-0.934940824,0.088968801,-0.101201217,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582495994,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043484893,0.315468066,-3.120376819
