__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9
1699949631.933595,-0.582612455,0.042840131,0.103139272,0.046476629,-7.669785084,-4.613445400,-0.722068806,-0.076129274,0.518287206,-0.102425817,0.000246604,-0.000492269,0.316260695,0.000785559,-0.001250133,0.000173459,-0.000068284,1.000000000,1.000000000,-0.526427385,0.786729684,2.965488216,12.330214916,-3.119136810,-24.613445400,39.277931194,-0.937599863,0.086729684,-0.102425817,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582494430,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043485567,0.315469749,-3.120380269
1699949631.990978,-0.582612455,0.042840131,0.103139187,0.046476522,-7.669223184,-4.612042600,-0.702674706,-0.072280074,0.518350406,-0.102269917,0.000246616,-0.000492241,0.316260695,0.000785947,-0.001244935,0.000173546,-0.000068180,1.000000000,1.000000000,-0.514771447,0.786773218,2.965419356,12.330776816,-3.119136810,-24.612042600,39.297325294,-0.933701565,0.086773218,-0.102269917,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582494443,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043485008,0.315469351,-3.120375082
1699949632.091612,-0.582612455,0.042840131,0.103137071,0.046488751,-7.690847084,-4.454954700,-0.720910406,-0.051970974,0.518514906,-0.120581917,0.000246183,-0.000489099,0.316260695,0.000785582,-0.001210526,0.000175389,-0.000080388,1.000000000,1.000000000,-0.496258551,0.787694554,2.955756916,12.309152916,-3.119136810,-24.454954700,39.279089594,-0.907894388,0.087694554,-0.120581917,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582494730,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043478274,0.315469633,-3.120339412
1699949632.191421,-0.582612455,0.042840131,0.103139087,0.046472547,-7.687981584,-4.602431000,-0.666519606,-0.097512274,0.517788406,-0.096344017,0.000246240,-0.000492049,0.316260695,0.000786670,-0.001278130,0.000173736,-0.000064229,1.000000000,1.000000000,-0.525205201,0.786867762,2.978848616,12.312018416,-3.119136810,-24.602431000,39.333480394,-0.958597359,0.086867762,-0.096344017,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582495054,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043488245,0.315468741,-3.120408687
1699949632.298976,-0.582612455,0.042840131,0.103141307,0.046468443,-7.646780484,-4.738829300,-0.717873906,-0.086788974,0.518166406,-0.090147417,0.000247064,-0.000494777,0.316260695,0.000785643,-0.001270197,0.000171607,-0.000060098,1.000000000,1.000000000,-0.539797562,0.785803723,2.968564776,12.353219516,-3.119136810,-24.738829300,39.282126094,-0.952647999,0.085803723,-0.090147417,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582493993,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043490179,0.315469698,-3.120401177
1699949632.391317,-0.582612455,0.042840131,0.103139964,0.046470827,-7.664794884,-4.693389600,-0.743876506,-0.080993274,0.518180706,-0.093748917,0.000246704,-0.000493868,0.316260695,0.000785122,-0.001260349,0.000172897,-0.000062499,1.000000000,1.000000000,-0.542812512,0.786448527,2.972169036,12.335205116,-3.119136810,-24.693389600,39.256123494,-0.945261910,0.086448527,-0.093748917,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582494344,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043488221,0.315470225,-3.120391083
1699949632.491570,-0.582612455,0.042840131,0.103140493,0.046479140,-7.651087584,-4.582639200,-0.827144206,-0.078897974,0.518303206,-0.106131417,0.000246978,-0.000491653,0.316260695,0.000783457,-0.001252387,0.000172183,-0.000070754,1.000000000,1.000000000,-0.570148028,0.786091272,2.954303616,12.348912416,-3.119136810,-24.582639200,39.172855794,-0.939290346,0.086091272,-0.106131417,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582493692,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043485171,0.315471778,-3.120382264
1699949632.591128,-0.582612455,0.042840131,0.103138917,0.046480504,-7.661548884,-4.584751000,-0.755891706,-0.047059574,0.518709306,-0.108218117,0.000246769,-0.000491695,0.316260695,0.000784882,-0.001210034,0.000173727,-0.000072145,1.000000000,1.000000000,-0.509882541,0.786863517,2.956401436,12.338451116,-3.119136810,-24.584751000,39.244108294,-0.907525859,0.086863517,-0.108218117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582494015,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043480839,0.315470307,-3.120339771
1699949632.691062,-0.582612455,0.042840131,0.103140918,0.046469981,-7.652236884,-4.672486400,-0.665740706,-0.086008774,0.518152706,-0.092454517,0.000246955,-0.000493450,0.316260695,0.000786685,-0.001266061,0.000171962,-0.000061636,1.000000000,1.000000000,-0.515842080,0.785980997,2.968440236,12.347763116,-3.119136810,-24.672486400,39.334259294,-0.949545798,0.085980997,-0.092454517,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582494169,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043488438,0.315468638,-3.120396882
1699949632.791069,-0.582612455,0.042840131,0.103138642,0.046474966,-7.680378284,-4.546955000,-0.763784306,-0.070659674,0.518249906,-0.099966417,0.000246392,-0.000490939,0.316260695,0.000784724,-0.001239737,0.000174126,-0.000066644,1.000000000,1.000000000,-0.535316821,0.787063146,2.972184896,12.319621716,-3.119136810,-24.546955000,39.236215694,-0.929803099,0.087063146,-0.099966417,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.103314221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046411913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.582494516,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.043483135,0.315470555,-3.120370045
