__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9
1699961712.848975,-0.627331853,0.006033774,-0.002032571,1.638652851,-7.870479364,-0.792734124,-7.841263609,0.227409093,0.357303862,-0.148055907,0.000242590,-0.000415855,0.441609025,0.000643175,-0.000667115,-0.000134459,-0.000098704,1.000000000,1.000000000,-2.936842045,0.632770640,3.000135839,12.129520636,3.062608719,-20.792734124,32.158736391,-0.500336601,-0.067229360,-0.148055907,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002174398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.638565063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.627781038,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.006261871,0.440930126,3.061941412
1699961712.948884,-0.627331853,0.006033774,-0.002021673,1.638652221,-7.880620664,-0.799403224,-7.842029209,0.227455693,0.351492262,-0.148404307,0.000242388,-0.000415988,0.441609025,0.000643159,-0.000667365,-0.000145372,-0.000098936,1.000000000,1.000000000,-2.937335103,0.627313985,3.003843959,12.119379336,3.062608719,-20.799403224,32.157970791,-0.500523420,-0.072686015,-0.148404307,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002174398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.638565063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.627781260,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.006262786,0.440930130,3.061941164
1699961713.048905,-0.627331853,0.006033774,-0.002034532,1.638652020,-7.877966364,-0.795384724,-7.848696609,0.227375493,0.357986762,-0.146581707,0.000242441,-0.000415908,0.441609025,0.000643026,-0.000667284,-0.000132569,-0.000097721,1.000000000,1.000000000,-2.939941616,0.633715585,3.004604839,12.122033636,3.062608719,-20.795384724,32.151303391,-0.500462972,-0.066284415,-0.146581707,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002174398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.638565063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.627781096,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.006261520,0.440930268,3.061941245
1699961713.148813,-0.627331853,0.006033774,-0.002023452,1.638652756,-7.884903764,-0.800847124,-7.852008709,0.227551993,0.352250362,-0.148993607,0.000242302,-0.000416017,0.441609025,0.000642960,-0.000667304,-0.000143556,-0.000099329,1.000000000,1.000000000,-2.941281140,0.628221994,3.004967899,12.115096236,3.062608719,-20.800847124,32.147991291,-0.500477656,-0.071778006,-0.148993607,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002174398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.638565063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.627781280,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.006262510,0.440930327,3.061941224
1699961713.248928,-0.627331853,0.006033774,-0.002030711,1.638652674,-7.877207264,-0.796664924,-7.849642109,0.227551693,0.356134462,-0.148011407,0.000242456,-0.000415933,0.441609025,0.000643007,-0.000667109,-0.000136327,-0.000098674,1.000000000,1.000000000,-2.940188423,0.631836716,3.002871499,12.122792736,3.062608719,-20.796664924,32.150357891,-0.500331579,-0.068163284,-0.148011407,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002174398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.638565063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.627781132,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.006261923,0.440930287,3.061941419
1699961713.348809,-0.627331853,0.006033774,-0.002029932,1.638652495,-7.877602264,-0.800500924,-7.836001509,0.227478593,0.355725162,-0.147835707,0.000242448,-0.000416010,0.441609025,0.000643280,-0.000667385,-0.000137118,-0.000098557,1.000000000,1.000000000,-2.934939543,0.631441241,3.003205199,12.122397736,3.062608719,-20.800500924,32.163998491,-0.500538939,-0.068558759,-0.147835707,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002174398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.638565063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.627781221,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.006261992,0.440930007,3.061941143
1699961713.471955,-0.627331853,0.006033774,-0.002023557,1.638651477,-7.893803564,-0.803159024,-7.834838209,0.227426493,0.351940362,-0.147068907,0.000242124,-0.000416063,0.441609025,0.000643303,-0.000667579,-0.000143553,-0.000098046,1.000000000,1.000000000,-2.934619356,0.628223487,3.010452519,12.106196436,3.062608719,-20.803159024,32.165161791,-0.500684073,-0.071776513,-0.147068907,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002174398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.638565063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.627781315,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.006262329,0.440929978,3.061940952
1699961713.549103,-0.627331853,0.006033774,-0.002033605,1.638653462,-7.879806964,-0.813879924,-7.840981709,0.227518793,0.357516962,-0.148847407,0.000242404,-0.000416278,0.441609025,0.000643180,-0.000667956,-0.000133380,-0.000099232,1.000000000,1.000000000,-2.937359688,0.633310206,3.003075379,12.120193036,3.062608719,-20.813879924,32.159018291,-0.500967004,-0.066689794,-0.148847407,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002174398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.638565063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.627781524,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.006261539,0.440930079,3.061940570
1699961713.649109,-0.627331853,0.006033774,-0.002023078,1.638651704,-7.888029664,-0.807495424,-7.830355609,0.227509193,0.351912762,-0.147464607,0.000242239,-0.000416150,0.441609025,0.000643393,-0.000667671,-0.000144012,-0.000098310,1.000000000,1.000000000,-2.932895390,0.627993800,3.007747259,12.111970336,3.062608719,-20.807495424,32.169644391,-0.500753147,-0.072006200,-0.147464607,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002174398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.638565063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.627781415,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.006262486,0.440929882,3.061940859
1699961713.747695,-0.627331853,0.006033774,-0.002034036,1.638653477,-7.876812164,-0.804462924,-7.842832909,0.227388293,0.357837262,-0.148818907,0.000242464,-0.000416089,0.441609025,0.000643143,-0.000667691,-0.000132949,-0.000099213,1.000000000,1.000000000,-2.937901073,0.633525688,3.001905959,12.123187836,3.062608719,-20.804462924,32.157167091,-0.500767909,-0.066474312,-0.148818907,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002174398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.638565063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,-0.627781314,2.000000000,0.000000000,-145423672.000000000,32767.000000000,0.006261568,0.440930133,3.061940836
