__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701093016.029235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144512.000000000,1701093016.029119253,-3.180000067,17.250000000,95.690002441,0.477999985,-0.412999988,-0.312999994
1701093016.045642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144513.000000000,1701093016.045353174,-3.259999990,17.260000229,95.739997864,0.476999998,-0.412999988,-0.310000002
1701093016.061954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144514.000000000,1701093016.061634302,-3.180000067,17.309999466,95.660003662,0.476000011,-0.414999992,-0.314000010
1701093016.078148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144515.000000000,1701093016.077898502,-3.210000038,17.250000000,95.620002747,0.476000011,-0.414000005,-0.312999994
1701093016.094455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144516.000000000,1701093016.094155312,-3.230000019,17.299999237,95.709999084,0.477999985,-0.414000005,-0.310999990
1701093016.097988,-0.699445069,0.007527950,-0.018818676,0.002363334,-1.296875539,2.686728063,-7.084890322,0.022866219,0.000823271,-0.223369261,0.000374062,-0.000346265,0.165945441,0.000658302,-0.000835175,-0.001401088,-0.000148913,1.000000000,1.000000000,-2.717054428,0.046213915,0.295380955,18.703124461,3.128861666,-17.313271937,32.915109678,-0.626381479,-0.700543896,-0.223369261,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698910144,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007965492,0.165298665,-3.140213977,,,,,,,,
1701093016.110724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144517.000000000,1701093016.110416651,-3.250000000,17.329999924,95.709999084,0.476999998,-0.412000000,-0.308999985
1701093016.126922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144518.000000000,1701093016.126678467,-3.289999962,17.299999237,95.669998169,0.476999998,-0.412000000,-0.312000006
1701093016.143069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144519.000000000,1701093016.142902613,-3.250000000,17.250000000,95.709999084,0.476999998,-0.412000000,-0.314000010
1701093016.155342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144520.000000000,1701093016.155082226,-3.200000048,17.260000229,95.699996948,0.476999998,-0.412999988,-0.312000006
