__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9,/robotiq_ft_wrench/header/seq,/robotiq_ft_wrench/header/stamp,/robotiq_ft_wrench/wrench/force/x,/robotiq_ft_wrench/wrench/force/y,/robotiq_ft_wrench/wrench/force/z,/robotiq_ft_wrench/wrench/torque/x,/robotiq_ft_wrench/wrench/torque/y,/robotiq_ft_wrench/wrench/torque/z
1701093254.296321,-0.699445069,0.007527950,-0.018570677,0.002166649,1.826624476,1.596728196,-4.342890124,0.100666221,-0.005826725,0.072430738,0.000436532,-0.000368065,0.165945441,0.000713142,-0.000785942,-0.001648650,0.000048287,1.000000000,1.000000000,-1.580604341,-0.069758582,-0.658219052,21.826624476,3.128861666,-18.403271804,35.657109876,-0.589456471,-0.824325143,0.072430738,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698820337,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007982358,0.165245632,-3.140160766,,,,,,,,
1701093254.304107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159397.000000000,1701093254.303942919,-0.239999995,16.100000381,98.419998169,0.568000019,-0.409999996,-0.020000000
1701093254.320503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159398.000000000,1701093254.320199251,-0.039999999,16.309999466,98.410003662,0.528999984,-0.428000003,-0.020000000
1701093254.336784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159399.000000000,1701093254.336502314,-0.219999999,16.149999619,98.440002441,0.536000013,-0.409999996,-0.012000000
1701093254.352865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159400.000000000,1701093254.352745533,-0.059999999,15.939999580,98.440002441,0.578999996,-0.423999995,-0.012000000
1701093254.369111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159401.000000000,1701093254.368977308,-0.280000001,16.030000687,98.430000305,0.574000001,-0.405000001,-0.017999999
1701093254.385450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159402.000000000,1701093254.385243177,-0.039999999,16.340000153,98.400001526,0.527999997,-0.428999990,-0.021000000
1701093254.397523,-0.699445069,0.007527950,-0.018573177,0.002166510,1.814624477,1.574228206,-4.346389727,0.100366222,-0.005026725,0.072630738,0.000436292,-0.000368515,0.165945441,0.000713072,-0.000787467,-0.001646150,0.000048420,1.000000000,1.000000000,-1.583091682,-0.068538582,-0.653219052,21.814624477,3.128861666,-18.425771794,35.653610273,-0.590600220,-0.823075143,0.072630738,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.015864268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.787732840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32764.000000000,-0.698820845,-524315568.000000000,32764.000000000,0.000000000,0.000000000,0.007982969,0.165245693,-3.140162289,,,,,,,,
1701093254.401810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159403.000000000,1701093254.401520252,-0.200000003,16.290000916,98.419998169,0.527999997,-0.412000000,-0.017999999
1701093254.417815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159404.000000000,1701093254.417750597,0.000000000,15.930000305,98.470001221,0.574000001,-0.425000012,-0.013000000
