__time,/plot_data/data.0,/plot_data/data.1,/plot_data/data.10,/plot_data/data.11,/plot_data/data.12,/plot_data/data.13,/plot_data/data.14,/plot_data/data.15,/plot_data/data.16,/plot_data/data.17,/plot_data/data.18,/plot_data/data.19,/plot_data/data.2,/plot_data/data.20,/plot_data/data.21,/plot_data/data.22,/plot_data/data.23,/plot_data/data.24,/plot_data/data.25,/plot_data/data.26,/plot_data/data.27,/plot_data/data.28,/plot_data/data.29,/plot_data/data.3,/plot_data/data.30,/plot_data/data.31,/plot_data/data.32,/plot_data/data.33,/plot_data/data.34,/plot_data/data.35,/plot_data/data.36,/plot_data/data.37,/plot_data/data.38,/plot_data/data.39,/plot_data/data.4,/plot_data/data.40,/plot_data/data.41,/plot_data/data.42,/plot_data/data.43,/plot_data/data.44,/plot_data/data.45,/plot_data/data.46,/plot_data/data.47,/plot_data/data.48,/plot_data/data.49,/plot_data/data.5,/plot_data/data.50,/plot_data/data.51,/plot_data/data.52,/plot_data/data.53,/plot_data/data.54,/plot_data/data.55,/plot_data/data.56,/plot_data/data.57,/plot_data/data.58,/plot_data/data.59,/plot_data/data.6,/plot_data/data.60,/plot_data/data.61,/plot_data/data.62,/plot_data/data.63,/plot_data/data.7,/plot_data/data.8,/plot_data/data.9
1706506502.456969,1.000000000,1.000000000,0.378399998,0.664900005,-0.733278061,-0.057115901,0.229269654,2.961765641,0.349370286,-0.093305753,-0.074480006,0.075469961,-0.193932002,39.497441376,0.004449999,0.005448996,-0.005256002,0.000000000,0.000000000,39.497441376,0.000000000,0.000000000,0.000000000,0.008055797,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.078994883,0.000000000,0.024536001,0.000000000,0.000000000,0.000000000,0.000000000,0.007899488,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.074480006,0.075469961,-0.502558624,0.004449999,0.005448996,-0.005256002,-0.732999980,0.000000000,0.000000000,0.000000000,0.000000000,-0.057000000,0.230000004,-3.039700031
1706506502.557360,1.000000000,1.000000000,0.378399998,0.664900005,-0.733278031,-0.057115888,0.229269746,-3.039700031,0.378399998,0.664900005,-0.076980016,0.080969992,-0.193388806,39.498443115,0.004399998,0.005598996,-0.005306001,0.000000000,0.000000000,39.498443115,0.000000000,0.000000000,0.000000000,0.008293296,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.078996886,0.000000000,0.025486005,0.000000000,0.000000000,0.000000000,0.000000000,0.007899689,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.076980016,0.080969992,-0.501556885,0.004399998,0.005598996,-0.005306001,-0.732999980,0.000000000,0.000000000,0.000000000,0.000000000,-0.057000000,0.230000004,-3.039700031
1706506502.656965,1.000000000,1.000000000,0.378399998,0.664900005,-0.733278038,-0.057115891,0.229269728,-3.039700031,0.378399998,0.664900005,-0.070979974,0.051970091,-0.196054668,39.495440948,0.003949999,0.005998998,-0.005606000,0.000000000,0.000000000,39.495440948,0.000000000,0.000000000,0.000000000,0.008483297,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.078990882,0.000000000,0.022785989,0.000000000,0.000000000,0.000000000,0.000000000,0.007899088,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.070979974,0.051970091,-0.504559052,0.003949999,0.005998998,-0.005606000,-0.732999980,0.000000000,0.000000000,0.000000000,0.000000000,-0.057000000,0.230000004,-3.039700031
1706506502.757642,1.000000000,1.000000000,0.378399998,0.664900005,-0.733278017,-0.057115882,0.229269783,-3.039700031,0.378399998,0.664900005,-0.072479913,0.047969904,-0.199395272,39.488439453,0.003550000,0.006099000,-0.005656000,0.000000000,0.000000000,39.488439453,0.000000000,0.000000000,0.000000000,0.008635797,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.078976879,0.000000000,0.023335966,0.000000000,0.000000000,0.000000000,0.000000000,0.007897688,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.072479913,0.047969904,-0.511560547,0.003550000,0.006099000,-0.005656000,-0.732999980,0.000000000,0.000000000,0.000000000,0.000000000,-0.057000000,0.230000004,-3.039700031
1706506502.857665,1.000000000,1.000000000,0.378399998,0.664900005,-0.733277968,-0.057115861,0.229269912,-3.039700031,0.378399998,0.664900005,-0.076979920,0.038469877,-0.204828273,39.475438202,0.003650000,0.006248999,-0.005706002,0.000000000,0.000000000,39.475438202,0.000000000,0.000000000,0.000000000,0.008943297,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.078950876,0.000000000,0.025085966,0.000000000,0.000000000,0.000000000,0.000000000,0.007895088,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.076979920,0.038469877,-0.524561798,0.003650000,0.006248999,-0.005706002,-0.732999980,0.000000000,0.000000000,0.000000000,0.000000000,-0.057000000,0.230000004,-3.039700031
1706506502.957666,1.000000000,1.000000000,0.378399998,0.664900005,-0.733277876,-0.057115823,0.229270153,-3.039700031,0.378399998,0.664900005,-0.070479915,0.045469751,-0.203382802,39.477439392,0.004049999,0.006248998,-0.005556004,0.000000000,0.000000000,39.477439392,0.000000000,0.000000000,0.000000000,0.008715795,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.078954879,0.000000000,0.022635962,0.000000000,0.000000000,0.000000000,0.000000000,0.007895488,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.070479915,0.045469751,-0.522560608,0.004049999,0.006248998,-0.005556004,-0.732999980,0.000000000,0.000000000,0.000000000,0.000000000,-0.057000000,0.230000004,-3.039700031
1706506503.057723,1.000000000,1.000000000,0.378399998,0.664900005,-0.733277890,-0.057115829,0.229270116,-3.039700031,0.378399998,0.664900005,-0.059479949,0.045469847,-0.202232846,39.480439270,0.004000002,0.005698998,-0.005606000,0.000000000,0.000000000,39.480439270,0.000000000,0.000000000,0.000000000,0.007780796,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.078960879,0.000000000,0.018185979,0.000000000,0.000000000,0.000000000,0.000000000,0.007896088,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.059479949,0.045469847,-0.519560730,0.004000002,0.005698998,-0.005606000,-0.732999980,0.000000000,0.000000000,0.000000000,0.000000000,-0.057000000,0.230000004,-3.039700031
1706506503.157719,1.000000000,1.000000000,0.378399998,0.664900005,-0.733277912,-0.057115838,0.229270060,-3.039700031,0.378399998,0.664900005,-0.058479926,0.040469828,-0.198607601,39.490439880,0.003800003,0.005898998,-0.005605997,0.000000000,0.000000000,39.490439880,0.000000000,0.000000000,0.000000000,0.007945795,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.078980880,0.000000000,0.017785973,0.000000000,0.000000000,0.000000000,0.000000000,0.007898088,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.058479926,0.040469828,-0.509560120,0.003800003,0.005898998,-0.005605997,-0.732999980,0.000000000,0.000000000,0.000000000,0.000000000,-0.057000000,0.230000004,-3.039700031
1706506503.257767,1.000000000,1.000000000,0.378399998,0.664900005,-0.733277982,-0.057115867,0.229269875,-3.039700031,0.378399998,0.664900005,-0.068479964,0.045969858,-0.195065334,39.498439301,0.003950001,0.005749001,-0.005605997,0.000000000,0.000000000,39.498439301,0.000000000,0.000000000,0.000000000,0.008145800,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.078996879,0.000000000,0.021785988,0.000000000,0.000000000,0.000000000,0.000000000,0.007899688,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.068479964,0.045969858,-0.501560699,0.003950001,0.005749001,-0.005605997,-0.732999980,0.000000000,0.000000000,0.000000000,0.000000000,-0.057000000,0.230000004,-3.039700031
1706506503.357520,1.000000000,1.000000000,0.378399998,0.664900005,-0.733278038,-0.057115891,0.229269728,-3.039700031,0.378399998,0.664900005,-0.072979924,0.046469774,-0.196597374,39.494940460,0.003800000,0.005848999,-0.005205996,0.000000000,0.000000000,39.494940460,0.000000000,0.000000000,0.000000000,0.008403296,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.078989881,0.000000000,0.023985973,0.000000000,0.000000000,0.000000000,0.000000000,0.007898988,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.072979924,0.046469774,-0.505059540,0.003800000,0.005848999,-0.005205996,-0.732999980,0.000000000,0.000000000,0.000000000,0.000000000,-0.057000000,0.230000004,-3.039700031
